Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Estados Unidos,Included / International,Price / International,Compare At Price / International,Status
tapete-hiper-absorvente,,,,,,,,,Camel,,40cmx60cm,,,14:1052#Camel;5:200007736#40cmx60cm,0.0,shopify,continue,dsers-fulfillment-service,4.32,4.32,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S6968ff093ecd45a68437abda813edcbcZ.jpg?v=1692643788,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S35bf968a928b4131a95ff2ffdbc39169B.jpg?v=1692643788,kg,,21.54,,,,,
tapete-hiper-absorvente,,,,,,,,,Roxo,,40cmx60cm,,,14:496#Purple;5:200007736#40cmx60cm,0.0,shopify,continue,dsers-fulfillment-service,4.32,4.32,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S0241b85e8c114c85960507589177728cg.jpg?v=1692643788,9,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S49a80517d3914936b01af8736d672b52p.jpg?v=1692643788,kg,,21.54,,,,,
tapete-hiper-absorvente,,,,,,,,,Branco Creme,,40cmx60cm,,,14:350853#Creamy-white;5:200007736#40cmx60cm,0.0,shopify,continue,dsers-fulfillment-service,4.32,4.32,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S89bcf34568cb46c0974a87a2dd69265cO.jpg?v=1692643788,10,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S98d35403a6074b77aedc1e4f2ed43521A.jpg?v=1692643788,kg,,21.54,,,,,
tapete-hiper-absorvente,,,,,,,,,Cinza Escuro,,40cmx60cm,,,14:350850#Dark Gray;5:200007736#40cmx60cm,0.0,shopify,continue,dsers-fulfillment-service,4.32,4.32,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S6e794dcdb0b5438eb8363bb19c2722fae.jpg?v=1692643788,11,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S02c01d83fbff44d58361aba132c1b9c4N.jpg?v=1692643788,kg,,21.54,,,,,
tapete-hiper-absorvente,,,,,,,,,Khaki,,40cmx60cm,,,14:200001438#Khaki;5:200007736#40cmx60cm,0.0,shopify,continue,dsers-fulfillment-service,4.32,4.32,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S49a80517d3914936b01af8736d672b52p.jpg?v=1692643788,12,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S0c9bdc4a281444148e73b82814f89bc6O.jpg?v=1692643788,kg,,21.54,,,,,
tapete-hiper-absorvente,,,,,,,,,Vermelho Rose,,40cmx60cm,,,14:200211869#Rose Red;5:200007736#40cmx60cm,0.0,shopify,continue,dsers-fulfillment-service,4.32,4.32,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S0c9bdc4a281444148e73b82814f89bc6O.jpg?v=1692643788,13,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sac52a35828824d6ab25c1cf35772aef4J.jpg?v=1692643788,kg,,21.54,,,,,
tapete-hiper-absorvente,,,,,,,,,Rosa Claro,,50cmx80cm,,,14:29#Light pink;5:200007741#50cmx80cm,0.0,shopify,continue,dsers-fulfillment-service,7.56,7.56,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S98d35403a6074b77aedc1e4f2ed43521A.jpg?v=1692643788,14,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S6e794dcdb0b5438eb8363bb19c2722fae.jpg?v=1692643788,kg,,37.70,,,,,
tapete-hiper-absorvente,,,,,,,,,Preto,,50cmx80cm,,,14:193#Black;5:200007741#50cmx80cm,0.0,shopify,continue,dsers-fulfillment-service,7.56,7.56,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S35bf968a928b4131a95ff2ffdbc39169B.jpg?v=1692643788,15,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S0241b85e8c114c85960507589177728cg.jpg?v=1692643788,kg,,37.70,,,,,
tapete-hiper-absorvente,,,,,,,,,Verde,,50cmx80cm,,,14:175#Green;5:200007741#50cmx80cm,0.0,shopify,continue,dsers-fulfillment-service,7.56,7.56,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sed75481397e64e66b7192dce80b62e93h.jpg?v=1692643223,16,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S89bcf34568cb46c0974a87a2dd69265cO.jpg?v=1692643788,kg,,37.70,,,,,
tapete-hiper-absorvente,,,,,,,,,Vermelho,,50cmx80cm,,,14:10#Red;5:200007741#50cmx80cm,0.0,shopify,continue,dsers-fulfillment-service,7.56,7.56,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S9790bf2571e6428b9211df7d9532ba40G.jpg?v=1692643226,17,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sa188cb8b509543a99475cee68d24ae347.jpg?v=1692643788,kg,,37.70,,,,,
tapete-hiper-absorvente,,,,,,,,,Cinza,,50cmx80cm,,,14:691#Gray;5:200007741#50cmx80cm,0.0,shopify,continue,dsers-fulfillment-service,7.56,7.56,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S8a6fe54034f7483498e61b931dd1b0b8R.jpg?v=1692643788,kg,,37.70,,,,,
tapete-hiper-absorvente,,,,,,,,,Azul,,50cmx80cm,,,14:173#Blue;5:200007741#50cmx80cm,0.0,shopify,continue,dsers-fulfillment-service,7.56,7.56,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S6968ff093ecd45a68437abda813edcbcZ.jpg?v=1692643788,kg,,37.70,,,,,
tapete-hiper-absorvente,,,,,,,,,Marrom Escuro,,50cmx80cm,,,14:366#Dark Brown;5:200007741#50cmx80cm,0.0,shopify,continue,dsers-fulfillment-service,7.56,7.56,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S2c6a6320d2eb49b595594e7f247e6f14T.jpg?v=1692643788,kg,,37.70,,,,,
tapete-hiper-absorvente,,,,,,,,,Camel,,50cmx80cm,,,14:1052#Camel;5:200007741#50cmx80cm,0.0,shopify,continue,dsers-fulfillment-service,7.56,7.56,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S35bf968a928b4131a95ff2ffdbc39169B.jpg?v=1692643788,kg,,37.70,,,,,
tapete-hiper-absorvente,,,,,,,,,Roxo,,50cmx80cm,,,14:496#Purple;5:200007741#50cmx80cm,0.0,shopify,continue,dsers-fulfillment-service,7.56,7.56,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S49a80517d3914936b01af8736d672b52p.jpg?v=1692643788,kg,,37.70,,,,,
tapete-hiper-absorvente,,,,,,,,,Branco Creme,,50cmx80cm,,,14:350853#Creamy-white;5:200007741#50cmx80cm,0.0,shopify,continue,dsers-fulfillment-service,7.56,7.56,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S98d35403a6074b77aedc1e4f2ed43521A.jpg?v=1692643788,kg,,37.70,,,,,
tapete-hiper-absorvente,,,,,,,,,Cinza Escuro,,50cmx80cm,,,14:350850#Dark Gray;5:200007741#50cmx80cm,0.0,shopify,continue,dsers-fulfillment-service,7.56,7.56,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S02c01d83fbff44d58361aba132c1b9c4N.jpg?v=1692643788,kg,,37.70,,,,,
tapete-hiper-absorvente,,,,,,,,,Khaki,,50cmx80cm,,,14:200001438#Khaki;5:200007741#50cmx80cm,0.0,shopify,continue,dsers-fulfillment-service,7.56,7.56,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S0c9bdc4a281444148e73b82814f89bc6O.jpg?v=1692643788,kg,,37.70,,,,,
tapete-hiper-absorvente,,,,,,,,,Vermelho Rose,,50cmx80cm,,,14:200211869#Rose Red;5:200007741#50cmx80cm,0.0,shopify,continue,dsers-fulfillment-service,7.56,7.56,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sac52a35828824d6ab25c1cf35772aef4J.jpg?v=1692643788,kg,,37.70,,,,,
humidificador-anti-gravidade,Humidificador anti gravidade,"<img src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Humidificadorantigravidade.png?v=1692643698"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Humidificadorantigravidade.png?v=1692643698"">",Loja A-Design,,"","",true,Cor,150ML Branco,,,,,14:29#150ML White,0.0,shopify,continue,dsers-fulfillment-service,6.15,6.15,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sca5c3baef9034ae98bc2b39afcd72a223.jpg?v=1692643705,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S633127c78bdd4e3988409deb9c94b0334.jpg?v=1692643170,kg,,30.67,true,true,,,active
humidificador-anti-gravidade,,,,,,,,,150ML Verde,,,,,14:175#150ML Green,0.0,shopify,continue,dsers-fulfillment-service,6.15,6.15,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Sa35035ec2c8e440c98ae706907f3cf00z.jpg?v=1692643705,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S790fa728cffd4a15a2f0bfc5731906908.jpg?v=1692643705,kg,,30.67,,,,,
humidificador-anti-gravidade,,,,,,,,,150ML Rosa,,,,,14:100013777#150ML Pink,0.0,shopify,continue,dsers-fulfillment-service,6.15,6.15,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S9365c241e37a4dc6b95c1cfb19968b4dX.jpg?v=1692643705,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sdfd8ffaf01714ca19ed9332cd1b18f46C.jpg?v=1692643705,kg,,30.67,,,,,
humidificador-anti-gravidade,,,,,,,,,Verde 800ML,,,,,14:200006154#Green 800ML,0.0,shopify,continue,dsers-fulfillment-service,21.76,21.76,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S790fa728cffd4a15a2f0bfc5731906908.jpg?v=1692643705,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S356c9041a32a4e2689f8c482484f82dck.jpg?v=1692643705,kg,,108.51,,,,,
humidificador-anti-gravidade,,,,,,,,,Preto 800ML,,,,,14:200004889#Black 800ML,0.0,shopify,continue,dsers-fulfillment-service,22.93,22.93,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sdfd8ffaf01714ca19ed9332cd1b18f46C.jpg?v=1692643705,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sca5c3baef9034ae98bc2b39afcd72a223.jpg?v=1692643705,kg,,114.34,,,,,
humidificador-anti-gravidade,,,,,,,,,Branco 800ML,,,,,14:1254#White 800ML,0.0,shopify,continue,dsers-fulfillment-service,21.76,21.76,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S356c9041a32a4e2689f8c482484f82dck.jpg?v=1692643705,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S9365c241e37a4dc6b95c1cfb19968b4dX.jpg?v=1692643705,kg,,108.51,,,,,
humidificador-anti-gravidade,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S633127c78bdd4e3988409deb9c94b0334.jpg?v=1692643170,7,,,,,,,,,,,,,,,,,,,,,,,,
humidificador-anti-gravidade,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S8d98e78b46ea494cb60b1f97ca3c2a73l.jpg?v=1692643172,8,,,,,,,,,,,,,,,,,,,,,,,,
humidificador-anti-gravidade,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S45c571850bea4c84b1ad616b89f8161an.jpg?v=1692643174,9,,,,,,,,,,,,,,,,,,,,,,,,
humidificador-anti-gravidade,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S3c5fd401c4124e61914f9cff82f14e79t.jpg?v=1692643176,10,,,,,,,,,,,,,,,,,,,,,,,,
humidificador-anti-gravidade,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S61f1db9e2bdc4298bfb05cb57aa988d77.jpg?v=1692643177,11,,,,,,,,,,,,,,,,,,,,,,,,
humidificador-anti-gravidade,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S5a88854dab3c4ad09c58fdc2d708d7a64.jpg?v=1692643179,12,,,,,,,,,,,,,,,,,,,,,,,,
dardo-infantil,Dardo Infantil,"<img src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/DardoInfantil.png?v=1692643636"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/DardoInfantil.png?v=1692643636"">",Loja A-Design,,"","",true,Estilo,Elefante,,,,,14:200007501#elephant,0.0,shopify,continue,dsers-fulfillment-service,2.02,2.02,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H82517a98ec4b45a088c0a35a1ebc3230e.jpg?v=1692643646,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H7beed4a1fe9443c79cc4719dcedcfd45J.jpg?v=1692643646,kg,,10.07,true,true,,,active
dardo-infantil,,,,,,,,,Coelho,,,,,14:200006152#rabbit,0.0,shopify,continue,dsers-fulfillment-service,2.02,2.02,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/Hd6c9c03b73cd4980be464bcd6c3311e3Z.jpg?v=1692643646,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Hc6e7b3c8a5db470b81c919c4d87c24c8F.jpg?v=1692643646,kg,,10.07,,,,,
dardo-infantil,,,,,,,,,Crocodilo,,,,,14:200006153#crocodile,0.0,shopify,continue,dsers-fulfillment-service,2.02,2.02,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H94a6967807914f398638ebcb3bd6824bb.jpg?v=1692643646,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H3bdc79ae3b2040b9a1218c205fe4a244N.jpg?v=1692643646,kg,,10.07,,,,,
dardo-infantil,,,,,,,,,Macaco,,,,,14:200006155#monkey,0.0,shopify,continue,dsers-fulfillment-service,2.02,2.02,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H7beed4a1fe9443c79cc4719dcedcfd45J.jpg?v=1692643646,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H94a6967807914f398638ebcb3bd6824bb.jpg?v=1692643646,kg,,10.07,,,,,
dardo-infantil,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H3bdc79ae3b2040b9a1218c205fe4a244N.jpg?v=1692643646,5,,,,,,,,,,,,,,,,,,,,,,,,
dardo-infantil,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Hc6e7b3c8a5db470b81c919c4d87c24c8F.jpg?v=1692643646,6,,,,,,,,,,,,,,,,,,,,,,,,
dardo-infantil,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/H7c9ef8e62270436db0ee6090d3d6879bV.jpg?v=1692643646,7,,,,,,,,,,,,,,,,,,,,,,,,
dardo-infantil,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Hee8e9b00f20b4ed6973bd4473be2c3e0C.jpg?v=1692643646,8,,,,,,,,,,,,,,,,,,,,,,,,
dardo-infantil,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Hea1ac14fe80343c8845523e9a0ebf295e.jpg?v=1692643646,9,,,,,,,,,,,,,,,,,,,,,,,,
dardo-infantil,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Had4032e8fa3c4886a44ac49e93d019cbP.jpg?v=1692643646,10,,,,,,,,,,,,,,,,,,,,,,,,
bola-magica,Bola mágica,"<img alt="""" src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Bolamagica.png?v=1692643560"">",Loja A-Design,,"","",true,Cor,Vermelho,,,,,14:10#red,0.0,shopify,continue,dsers-fulfillment-service,5.89,5.89,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S59b20636c3134d26bdc160891e3dc3c4r.jpg?v=1692643550,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S60821457613b4fd9a0cf62633e233ca40.jpg?v=1692643550,kg,,29.37,true,true,,,active
bola-magica,,,,,,,,,Azul,,,,,14:173#blue,0.0,shopify,continue,dsers-fulfillment-service,5.89,5.89,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S4370f4ec336b446785bc0d973d759081x.jpg?v=1692643550,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S4706e0ec30ae47339d1e38f6450c6bd2z.jpg?v=1692643550,kg,,29.37,,,,,
bola-magica,,,,,,,,,Rosa,,,,,14:1052#pink,0.0,shopify,continue,dsers-fulfillment-service,5.89,5.89,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S0dd2e84b82b1408bac55156774622e310.jpg?v=1692643550,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S59b20636c3134d26bdc160891e3dc3c4r.jpg?v=1692643550,kg,,29.37,,,,,
bola-magica,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S60821457613b4fd9a0cf62633e233ca40.jpg?v=1692643550,4,,,,,,,,,,,,,,,,,,,,,,,,
bola-magica,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S4706e0ec30ae47339d1e38f6450c6bd2z.jpg?v=1692643550,5,,,,,,,,,,,,,,,,,,,,,,,,
bola-magica,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S19fa02df69ac42429227e7fdd5975dfal.jpg?v=1692643550,6,,,,,,,,,,,,,,,,,,,,,,,,
bola-magica,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sfe8f660f4ab44d8dac7acc6544c58866h.jpg?v=1692643550,7,,,,,,,,,,,,,,,,,,,,,,,,
bola-magica,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sdfd6e454630840fc9c850406a78a19bcC.jpg?v=1692643550,8,,,,,,,,,,,,,,,,,,,,,,,,
bola-magica,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S62479e072fb849199e2e6872bbe93bafT.jpg?v=1692643527,9,,,,,,,,,,,,,,,,,,,,,,,,
bola-magica,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sa3e690a059254b42bb731320c644ee916.jpg?v=1692643527,10,,,,,,,,,,,,,,,,,,,,,,,,
brinquedo-carangueijo,Brinquedo Carangueijo,"<img alt="""" src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/BrinquedoCarangueijo.png?v=1692643294"">",Loja A-Design,,"","",true,Estilo,Azul,,,,,14:691#Charging Crab Blue,0.0,shopify,continue,dsers-fulfillment-service,12.40,12.40,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S7217612c32724c99b2427677b8b5a8d7V.jpg?v=1692643159,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S4e6c5137455c48cfb5445eb656322a503.jpg?v=1692643177,kg,,61.83,true,true,,,active
brinquedo-carangueijo,,,,,,,,,Amarelo,,,,,14:173#Charging Crab Yellow,0.0,shopify,continue,dsers-fulfillment-service,12.55,12.55,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S27cbef32d2294fe0ab4e1e4f825631d65.jpg?v=1692643161,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S1f99a2e4c756463a831576efdd82ccael.jpg?v=1692643164,kg,,62.58,,,,,
brinquedo-carangueijo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S1f99a2e4c756463a831576efdd82ccael.jpg?v=1692643164,3,,,,,,,,,,,,,,,,,,,,,,,,
brinquedo-carangueijo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S2db5c5df68214369a889baafa6a46489q.jpg?v=1692643166,4,,,,,,,,,,,,,,,,,,,,,,,,
brinquedo-carangueijo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S0fc37e2c23944ca6821d973fa7643fe5t.jpg?v=1692643169,5,,,,,,,,,,,,,,,,,,,,,,,,
brinquedo-carangueijo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sfd9644d885c04903a29073f393f15493N.jpg?v=1692643171,6,,,,,,,,,,,,,,,,,,,,,,,,
brinquedo-carangueijo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S83d531e9320c4f1b9ba43ca07c878bb4H.jpg?v=1692643173,7,,,,,,,,,,,,,,,,,,,,,,,,
brinquedo-carangueijo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sb91c95b9db454c9f92dc7d6557503aa9B.jpg?v=1692643175,8,,,,,,,,,,,,,,,,,,,,,,,,
brinquedo-carangueijo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S4e6c5137455c48cfb5445eb656322a503.jpg?v=1692643177,9,,,,,,,,,,,,,,,,,,,,,,,,
brinquedo-carangueijo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sbeab19c05a8e409b87cf578bc3b4c0a9B.jpg?v=1692643179,10,,,,,,,,,,,,,,,,,,,,,,,,
brinquedo-carangueijo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S7db3789286764428942d3d85f249e154k.jpg?v=1692643182,11,,,,,,,,,,,,,,,,,,,,,,,,
brinquedo-carangueijo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S75508a91812443d2babe90a3f9144ef2t.jpg?v=1692643185,12,,,,,,,,,,,,,,,,,,,,,,,,
brinquedo-carangueijo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S60dd54c1e67b4242b50c7c3216ffbf3dQ.jpg?v=1692643188,13,,,,,,,,,,,,,,,,,,,,,,,,
brinquedo-carangueijo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sc811330745e14c889ac5a6e5bca302a0J.jpg?v=1692643190,14,,,,,,,,,,,,,,,,,,,,,,,,
brinquedo-carangueijo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sb0df826bad5e49df8a67f812a7ec7ee1s.jpg?v=1692643194,15,,,,,,,,,,,,,,,,,,,,,,,,
brinquedo-carangueijo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S8087de66d2344b92aa19c1dabe3f8274a.jpg?v=1692643197,16,,,,,,,,,,,,,,,,,,,,,,,,
caneta-para-limpar-junta-de-azuleijo,Caneta para limpar junta de azuleijo,"<img src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Canetaparalimparjuntadeazuleijo.png?v=1692643238"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Canetaparalimparjuntadeazuleijo.png?v=1692643238"">",Loja A-Design,,"","",true,Cor,A,,,,,14:200006159#A,0.0,shopify,continue,dsers-fulfillment-service,2.70,2.70,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/products/S446477e7e5a8490ba59946bc4412c96ac.jpg?v=1692643160,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S0902f87b61414484b9b542cb64b933c7b.jpg?v=1692643173,kg,,13.46,true,true,,,active
caneta-para-limpar-junta-de-azuleijo,,,,,,,,,B,,,,,14:200006151#B,0.0,shopify,continue,dsers-fulfillment-service,2.70,2.70,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sa6fe5ec93a054619912e13676cfa6aabG.jpg?v=1692643161,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sa6fe5ec93a054619912e13676cfa6aabG.jpg?v=1692643161,kg,,13.46,,,,,
caneta-para-limpar-junta-de-azuleijo,,,,,,,,,C,,,,,14:200006152#C,0.0,shopify,continue,dsers-fulfillment-service,2.70,2.70,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S4b8edac9d904457498d5b539fd2104adX.jpg?v=1692643164,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sf2c0be4181eb4c4291cce3c0052650aft.jpg?v=1692643171,kg,,13.46,,,,,
caneta-para-limpar-junta-de-azuleijo,,,,,,,,,D,,,,,14:200006153#D,0.0,shopify,continue,dsers-fulfillment-service,2.70,2.70,true,false,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/S456f094d21e14d5aaad1d3025c2c20f6Q.jpg?v=1692643165,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0754/9789/8261/files/Sc4827548eb4340a19ac6c93621010322i.jpg?v=1692643185,kg,,13.46,,,,,
